id,name,alt,path
181,93ConcealCarry,,Files/pdfs/policies/CampusSafety/93ConcealCarry.pdf
182,AUD-WB-Access,,Files/pdfs/policies/CampusSafety/AUD-WB-Access.pdf
183,student-residence-guest-access-9-1,,Files/pdfs/policies/CampusSafety/student-residence-guest-access-9-1.pdf
184,DisplayingItemsInWindows,,Files/pdfs/policies/Communications/DisplayingItemsInWindows.pdf
185,Image-EditorialStyle,,Files/pdfs/policies/Communications/Image-EditorialStyle.pdf
186,IntellectualProperty,,Files/pdfs/policies/Communications/IntellectualProperty.pdf
187,Political-Candidates-Speakers-Policy,,Files/pdfs/policies/Communications/Political-Candidates-Speakers-Policy.pdf
188,PoliticalActivityStudentOrgs,,Files/pdfs/policies/Communications/PoliticalActivityStudentOrgs.pdf
189,VisualCommunications,,Files/pdfs/policies/Communications/VisualCommunications.pdf
190,BikeRoomUsagePolicy,,Files/pdfs/policies/Facilities/BikeRoomUsagePolicy.pdf
191,CampusFacilitiesRental,,Files/pdfs/policies/Facilities/CampusFacilitiesRental.pdf
192,HoverBoard,,Files/pdfs/policies/Facilities/HoverBoard.pdf
193,MichiganAveLobby,,Files/pdfs/policies/Facilities/MichiganAveLobby.pdf
194,faculty-handbook,,Files/pdfs/policies/faculty-handbook.pdf
195,CompensationAndEffort-4-5,,Files/pdfs/policies/Finance/CompensationAndEffort-4-5.pdf
196,Cost-Sharing-4-13,,Files/pdfs/policies/Finance/Cost-Sharing-4-13.pdf
197,CostTransfers-4-6,,Files/pdfs/policies/Finance/CostTransfers-4-6.pdf
198,DirectCosting-4-10,,Files/pdfs/policies/Finance/DirectCosting-4-10.pdf
199,EmployeeTravelReimbursement,,Files/pdfs/policies/Finance/EmployeeTravelReimbursement.pdf
200,EquipmentPolicy-4-9,,Files/pdfs/policies/Finance/EquipmentPolicy-4-9.pdf
201,FacilitiesAndAdministrationPolicy-4-4,,Files/pdfs/policies/Finance/FacilitiesAndAdministrationPolicy-4-4.pdf
202,Pre-award-Expenditures-4-7,,Files/pdfs/policies/Finance/Pre-award-Expenditures-4-7.pdf
203,RecordRetention-4-8,,Files/pdfs/policies/Finance/RecordRetention-4-8.pdf
204,RedFlagPolicy-IdentityTheft,,Files/pdfs/policies/Finance/RedFlagPolicy-IdentityTheft.pdf
205,ServiceRecharge-4-11,,Files/pdfs/policies/Finance/ServiceRecharge-4-11.pdf
206,10_2-indemnification-policy-rev-03-12-18,,Files/pdfs/policies/general-counsel/10_2-indemnification-policy-rev-03-12-18.pdf
207,acceptance-of-summonses-complaints-and-subpoenas-10-1-rev101117,,Files/pdfs/policies/general-counsel/acceptance-of-summonses-complaints-and-subpoenas-10-1-rev101117.pdf
208,ru-policy-no-10-4-outside-counsel-policy-and-procedure,,Files/pdfs/policies/general-counsel/ru-policy-no-10-4-outside-counsel-policy-and-procedure.pdf
209,1_1-creating-and-awarding-presidential-awards-rev-03-12-18,,Files/pdfs/policies/Governance/1_1-creating-and-awarding-presidential-awards-rev-03-12-18.pdf
210,InstitutesAndCenters,,Files/pdfs/policies/Governance/InstitutesAndCenters.pdf
211,2_3-relocation-expense-policy-rev-03-12-18,,Files/pdfs/policies/HumanResources/2_3-relocation-expense-policy-rev-03-12-18.pdf
212,abused-and-neglected-child-policy-2-7-rev-10-11-17,,Files/pdfs/policies/HumanResources/abused-and-neglected-child-policy-2-7-rev-10-11-17.pdf
213,COI-COC-Policy,,Files/pdfs/policies/HumanResources/COI-COC-Policy.pdf
214,COIDisclosure,,Files/pdfs/policies/HumanResources/COIDisclosure.pdf
215,consensual-romantic-and-physical-relationship-policy-2-5-rev-11-8-17,,Files/pdfs/policies/HumanResources/consensual-romantic-and-physical-relationship-policy-2-5-rev-11-8-17.pdf
216,equal-employment-opportunity-policy-2-8-rev-10-11-17,,Files/pdfs/policies/HumanResources/equal-employment-opportunity-policy-2-8-rev-10-11-17.pdf
217,HIPAANotice,,Files/pdfs/policies/HumanResources/HIPAANotice.pdf
218,HIPAANotice,,Files/pdfs/policies/HumanResources/HIPAANotice.pdf
219,HiringWorkersUnder16,,Files/pdfs/policies/HumanResources/HiringWorkersUnder16.pdf
220,MinimumQualificationsAdmin,,Files/pdfs/policies/HumanResources/MinimumQualificationsAdmin.pdf
221,OutOfCountryTravel,,Files/pdfs/policies/HumanResources/OutOfCountryTravel.pdf
222,ServiceAnimal,,Files/pdfs/policies/HumanResources/ServiceAnimal.pdf
223,ServingAlcohol,,Files/pdfs/policies/HumanResources/ServingAlcohol.pdf
224,Whistleblower,,Files/pdfs/policies/HumanResources/Whistleblower.pdf
225,cellphonepolicy,,Files/pdfs/policies/ITS/cellphonepolicy.pdf
226,ComputerDonation,,Files/pdfs/policies/ITS/ComputerDonation.pdf
227,LaptopPolicy,,Files/pdfs/policies/ITS/LaptopPolicy.pdf
228,MicrosoftExchange,,Files/pdfs/policies/ITS/MicrosoftExchange.pdf
229,Password,,Files/pdfs/policies/ITS/Password.pdf
230,UniversityTechPool,,Files/pdfs/policies/ITS/UniversityTechPool.pdf
231,policy-00-09-credit-hour-policy,,Files/pdfs/policies/policy-00-09-credit-hour-policy.pdf
232,policy-00-14-class-attendance-reporting-policy,,Files/pdfs/policies/policy-00-14-class-attendance-reporting-policy.pdf
233,policy-00-15-religious-holidays-policy-for-students,,Files/pdfs/policies/policy-00-15-religious-holidays-policy-for-students.pdf
234,policy-01-04-formation-issuance-university-policy,,Files/pdfs/policies/policy-01-04-formation-issuance-university-policy.pdf
235,policy-02-01-prohibiting-discrimination-harassment-bullying-and-retaliation,,Files/pdfs/policies/policy-02-01-prohibiting-discrimination-harassment-bullying-and-retaliation.pdf
236,policy-02-02-confidentiality,,Files/pdfs/policies/policy-02-02-confidentiality.pdf
237,policy-02-06-drug-alcohol-free-workplace,,Files/pdfs/policies/policy-02-06-drug-alcohol-free-workplace.pdf
238,policy-02-17-professional-code-of-conduct,,Files/pdfs/policies/policy-02-17-professional-code-of-conduct.pdf
239,policy-02-18-biometric-information,,Files/pdfs/policies/policy-02-18-biometric-information.pdf
240,policy-03-11-sexual-misconduct-title-ix,,Files/pdfs/policies/policy-03-11-sexual-misconduct-title-ix.pdf
241,policy-03-12-involuntary-withdrawal,,Files/pdfs/policies/policy-03-12-involuntary-withdrawal.pdf
242,policy-03-15-applicants-misconduct-convictions,,Files/pdfs/policies/policy-03-15-applicants-misconduct-convictions.pdf
243,policy-03-16-serious-communicable-disease-reporting,,Files/pdfs/policies/policy-03-16-serious-communicable-disease-reporting.pdf
244,policy-04-12-research-sponsored-program,,Files/pdfs/policies/policy-04-12-research-sponsored-program.pdf
245,policy-06-01-university-sponsored-student-travel,,Files/pdfs/policies/policy-06-01-university-sponsored-student-travel.pdf
246,policy-06-01F-student-travel-form,,Files/pdfs/policies/policy-06-01F-student-travel-form.pdf
247,policy-06-03-purchasing-policy-and-procedure,,Files/pdfs/policies/policy-06-03-purchasing-policy-and-procedure.pdf
248,policy-06-04-contract-policy-and-procedure,,Files/pdfs/policies/policy-06-04-contract-policy-and-procedure.pdf
249,policy-06-05-policy-on-women-and-minority-owned-vendors,,Files/pdfs/policies/policy-06-05-policy-on-women-and-minority-owned-vendors.pdf
250,policy-06-08-tax-exempt-financing-compliance-policy-and-procedure,,Files/pdfs/policies/policy-06-08-tax-exempt-financing-compliance-policy-and-procedure.pdf
251,policy-07-01-acceptable-use-electronic-resources,,Files/pdfs/policies/policy-07-01-acceptable-use-electronic-resources.pdf
252,policy-07-06-accessibility-information-technology,,Files/pdfs/policies/policy-07-06-accessibility-information-technology.pdf
253,policy-09-04-identification-card-policy-and-procedures,,Files/pdfs/policies/policy-09-04-identification-card-policy-and-procedures.pdf
254,policy-11-01-bot-debt-policy,,Files/pdfs/policies/policy-11-01-bot-debt-policy.pdf
255,ChemicalHygienePlan,,Files/pdfs/policies/Safety/ChemicalHygienePlan.pdf
256,EHS-Committee-Minutes-Feb25-14,,Files/pdfs/policies/Safety/EHS-Committee-Minutes-Feb25-14.pdf
257,EmergencyResponseProtocol-BPS,,Files/pdfs/policies/Safety/EmergencyResponseProtocol-BPS.pdf
258,EmergencyResponseProtocols-SCH,,Files/pdfs/policies/Safety/EmergencyResponseProtocols-SCH.pdf
259,EmergencyResponseProtocols,,Files/pdfs/policies/Safety/EmergencyResponseProtocols.pdf
260,ERFlowChart-Chemical-Spill,,Files/pdfs/policies/Safety/ERFlowChart-Chemical-Spill.pdf
261,ERFlowChart-CutPuncture,,Files/pdfs/policies/Safety/ERFlowChart-CutPuncture.pdf
262,FacilitySafetyInspectionChecklist,,Files/pdfs/policies/Safety/FacilitySafetyInspectionChecklist.pdf
263,IncidentReport-BCPS,,Files/pdfs/policies/Safety/IncidentReport-BCPS.pdf
264,IncidentReport,,Files/pdfs/policies/Safety/IncidentReport.pdf
265,InternalIncidentReport-BPS,,Files/pdfs/policies/Safety/InternalIncidentReport-BPS.pdf
266,ExchangeAndNon-exchange,,Files/pdfs/policies/Student/ExchangeAndNon-exchange.pdf
267,MentalHealthContact,,Files/pdfs/policies/Student/MentalHealthContact.pdf
268,ResidencyRequirementsForUG,,Files/pdfs/policies/Student/ResidencyRequirementsForUG.pdf
269,ru-policy-no-03-5-policy-and-procedure-on-student-greivances,,Files/pdfs/policies/Student/ru-policy-no-03-5-policy-and-procedure-on-student-greivances.pdf
270,ru-policy-no-3-14-residential-students-with-disabilities-accommodations,,Files/pdfs/policies/Student/ru-policy-no-3-14-residential-students-with-disabilities-accommodations.pdf
271,StudentDeathProtocol,,Files/pdfs/policies/Student/StudentDeathProtocol.pdf
272,StudentRepresentationOnBoards,,Files/pdfs/policies/Student/StudentRepresentationOnBoards.pdf
273,StudyAbroad,,Files/pdfs/policies/Student/StudyAbroad.pdf
274,VAWA-Notice,,Files/pdfs/policies/TitleIX/VAWA-Notice.pdf
275,ConstitutionFac-Rev1111,,Files/pdfs/provost/ConstitutionFac-Rev1111.pdf
276,thesis-dissertation-transmittal,,Files/pdfs/provost/graduate/thesis-dissertation-transmittal.pdf
277,AuthorizationAgreement,,Files/pdfs/provost/IRB/AuthorizationAgreement.docx
278,BasicLearnerInstructions,,Files/pdfs/provost/IRB/BasicLearnerInstructions.pdf
279,ChildAssentForm-Sample,,Files/pdfs/provost/IRB/ChildAssentForm-Sample.pdf
280,Consent-Sample,,Files/pdfs/provost/IRB/Consent-Sample.pdf
281,IRB-Guidebook,,Files/pdfs/provost/IRB/IRB-Guidebook.pdf
282,IRB-Policies,,Files/pdfs/provost/IRB/IRB-Policies.pdf
283,ParentalConsentForm-Sample,,Files/pdfs/provost/IRB/ParentalConsentForm-Sample.pdf
284,ResearchParticipatPolicy,,Files/pdfs/provost/IRB/ResearchParticipatPolicy.pdf
285,SupplementalIRBInformation-Consent,,Files/pdfs/provost/IRB/SupplementalIRBInformation-Consent.pdf
286,OSR-Fellowship-Eligibility-Application-Expectations,,Files/pdfs/provost/OSR-Fellowship-Eligibility-Application-Expectations.pdf
287,ROOSEVELTFacilityUtilizat,,Files/pdfs/registrar/25Live/ROOSEVELTFacilityUtilizat.pdf
288,AddDropForm,,Files/pdfs/registrar/AddDropForm.pdf
289,AlumniRegistrationForm,,Files/pdfs/registrar/AlumniRegistrationForm.pdf
290,ApostilleRequest,,Files/pdfs/registrar/ApostilleRequest.pdf
291,Change-of-Program-UG,,Files/pdfs/registrar/Change-of-Program-UG.pdf
292,ClepScoresAcceptable,,Files/pdfs/registrar/ClepScoresAcceptable.pdf
293,CourseSelectionWorksheet,,Files/pdfs/registrar/CourseSelectionWorksheet.pdf
294,DegreeWorksFacultyStaffUsersGuide,,Files/pdfs/registrar/DegreeWorksFacultyStaffUsersGuide.pdf
295,DiplomaDuplicateDiplomaRq,,Files/pdfs/registrar/DiplomaDuplicateDiplomaRq.pdf
296,DWStudentUserGuide,,Files/pdfs/registrar/DWStudentUserGuide.pdf
297,EdRecordRequestForm,,Files/pdfs/registrar/EdRecordRequestForm.pdf
298,ExceptionResidency,,Files/pdfs/registrar/ExceptionResidency.pdf
299,ExtensionIgradeForm,,Files/pdfs/registrar/ExtensionIgradeForm.pdf
300,FERPA-consent-form,,Files/pdfs/registrar/FERPA-consent-form.pdf
301,GradAdv,,Files/pdfs/registrar/GradAdv.pdf
302,GradProgramChange,,Files/pdfs/registrar/GradProgramChange.pdf
303,GraduationApplSecondDegree,,Files/pdfs/registrar/GraduationApplSecondDegree.pdf
304,IndependentStudyForm,,Files/pdfs/registrar/IndependentStudyForm.pdf
305,IndepStudyCompensation,,Files/pdfs/registrar/IndepStudyCompensation.pdf
306,IndividualSectionRegistration,,Files/pdfs/registrar/IndividualSectionRegistration.pdf
307,PassFailGradeSelectionForm,,Files/pdfs/registrar/PassFailGradeSelectionForm.pdf
308,Petition-W-grade,,Files/pdfs/registrar/Petition-W-grade.pdf
309,PetitionTuitionAdjustment,,Files/pdfs/registrar/PetitionTuitionAdjustment.pdf
310,Schaumburg-CTA-U-Pass-Request-Form,,Files/pdfs/registrar/Schaumburg-CTA-U-Pass-Request-Form.pdf
311,TasselsbyCollegeandDegree,,Files/pdfs/registrar/TasselsbyCollegeandDegree.pdf
312,Transfer-Credit-Policy,,Files/pdfs/registrar/Transfer-Credit-Policy.pdf
313,WithholdDirectory,,Files/pdfs/registrar/WithholdDirectory.pdf
314,AddMealplan,,Files/pdfs/residence-life/AddMealplan.pdf
315,BedProductSpecification,,Files/pdfs/residence-life/BedProductSpecification.pdf
316,DeskProductSpecification,,Files/pdfs/residence-life/DeskProductSpecification.pdf
317,Filling-out-a-housing-application-on-the-Roosevelt-University-Housing-Portal,,Files/pdfs/residence-life/Filling-out-a-housing-application-on-the-Roosevelt-University-Housing-Portal.pdf
318,HealthSafetyProhibitedItems,,Files/pdfs/residence-life/HealthSafetyProhibitedItems.pdf
319,How-to-Create-and-Join-Roommate-Groups--on-the-Roosevelt-University-Housing-Portal,,Files/pdfs/residence-life/How-to-Create-and-Join-Roommate-Groups--on-the-Roosevelt-University-Housing-Portal.pdf
320,Request-for-Accommodations-for-Residential-Students-with-Disabilities,,Files/pdfs/residence-life/Request-for-Accommodations-for-Residential-Students-with-Disabilities.pdf
321,Selecting-a-room-using-the-Roosevelt-University-Housing-Portal,,Files/pdfs/residence-life/Selecting-a-room-using-the-Roosevelt-University-Housing-Portal.pdf
322,WardobreProductSpecification,,Files/pdfs/residence-life/WardobreProductSpecification.pdf
323,AnnualSecurityReport,,Files/pdfs/safety/AnnualSecurityReport.pdf
324,BiosafetyTraining,,Files/pdfs/safety/BiosafetyTraining.pdf
325,ChemicalHygienePlan,,Files/pdfs/safety/ChemicalHygienePlan.pdf
326,EmergencyResponseProtocol-BPS,,Files/pdfs/safety/EmergencyResponseProtocol-BPS.pdf
327,EmergencyResponseProtocols-SCH,,Files/pdfs/safety/EmergencyResponseProtocols-SCH.pdf
328,EmergencyResponseProtocols,,Files/pdfs/safety/EmergencyResponseProtocols.pdf
329,ERFlowChart-Chemical-Spill,,Files/pdfs/safety/ERFlowChart-Chemical-Spill.pdf
330,ERFlowChart-CutPuncture,,Files/pdfs/safety/ERFlowChart-CutPuncture.pdf
331,FacilitySafetyInspectionChecklist,,Files/pdfs/safety/FacilitySafetyInspectionChecklist.pdf
332,IncidentReport-BCPS,,Files/pdfs/safety/IncidentReport-BCPS.pdf
333,IncidentReport,,Files/pdfs/safety/IncidentReport.pdf
334,InternalIncidentReport-BPS,,Files/pdfs/safety/InternalIncidentReport-BPS.pdf
335,DOE_VWS_12_10_2017_FINAL,,Files/pdfs/student-accounts/DOE_VWS_12_10_2017_FINAL.pdf
336,PNCBankingServicesAgreeme,,Files/pdfs/student-accounts/PNCBankingServicesAgreeme.pdf
337,TouchNet-Payment-Plan-Guide,,Files/pdfs/student-accounts/TouchNet-Payment-Plan-Guide.pdf
338,Updates-1098T,,Files/pdfs/student-accounts/Updates-1098T.pdf
339,Advisor-Handbook-Fall-2018,,Files/pdfs/students/Advisor-Handbook-Fall-2018.pdf
340,ChapterRosterEXAMPLE,,Files/pdfs/students/ChapterRosterEXAMPLE.pdf
341,CSI-After-Hours-Building-Access-Form,,Files/pdfs/students/CSI-After-Hours-Building-Access-Form.pdf
342,CSI-Fundraising-Form2,,Files/pdfs/students/CSI-Fundraising-Form2.pdf
343,Direct-Deposit-Form-Service-Provider-Vendor-060214,,Files/pdfs/students/Direct-Deposit-Form-Service-Provider-Vendor-060214.pdf
344,DIVVY-Discounts,,Files/pdfs/students/DIVVY-Discounts.pdf
345,FERPA-Student-Conduct-Waiver,,Files/pdfs/students/FERPA-Student-Conduct-Waiver.pdf
346,New-Reporting-Requirement-to-Departments,,Files/pdfs/students/New-Reporting-Requirement-to-Departments.pdf
347,OL-Application-2017,,Files/pdfs/students/OL-Application-2017.pdf
348,Relationship-Statement-Fall-2014,,Files/pdfs/students/Relationship-Statement-Fall-2014.pdf
349,ResLifeCSICateringPriceListpdf20152016-1,,Files/pdfs/students/ResLifeCSICateringPriceListpdf20152016-1.pdf
350,RU-immunization-form,,Files/pdfs/students/RU-immunization-form.pdf
351,RU-Volunteer-Agreement,,Files/pdfs/students/RU-Volunteer-Agreement.pdf
352,RUSAFAC---Bylaws-for-Fall-2018,,Files/pdfs/students/RUSAFAC---Bylaws-for-Fall-2018.pdf
353,SAFAC-Proposal-Form-2016,,Files/pdfs/students/SAFAC-Proposal-Form-2016.pdf
354,SAFACProposalSubmissionBadNotAcceptableExample,,Files/pdfs/students/SAFACProposalSubmissionBadNotAcceptableExample.pdf
355,SAFACProposalSubmissionGoodAcceptableExample,,Files/pdfs/students/SAFACProposalSubmissionGoodAcceptableExample.pdf
356,sample-writing-test,,Files/pdfs/students/sample-writing-test.pdf
357,SCB-Application,,Files/pdfs/students/SCB-Application.pdf
358,SCB-Position-Description,,Files/pdfs/students/SCB-Position-Description.pdf
359,SLA--Nomination-Packet-2017,,Files/pdfs/students/SLA--Nomination-Packet-2017.pdf
360,Student-Org-Manual,,Files/pdfs/students/Student-Org-Manual.pdf
361,Student-Organization-Regulations,,Files/pdfs/students/Student-Organization-Regulations.pdf
362,Student-Theme-Menus,,Files/pdfs/students/Student-Theme-Menus.pdf
363,Vendor-Profile-Questionnaire--8-1-14,,Files/pdfs/students/Vendor-Profile-Questionnaire--8-1-14.pdf
364,W-9-December-2014,,Files/pdfs/students/W-9-December-2014.pdf
365,2015_RU-Sustainability-Report,,Files/pdfs/sustainability/2015_RU-Sustainability-Report.pdf
366,SI_Buildings_Goodman-Center-Guide_Updated-072616,,Files/pdfs/sustainability/SI_Buildings_Goodman-Center-Guide_Updated-072616.pdf
367,SI_Buildings_Wabash-Building-Guide_Updated-080916,,Files/pdfs/sustainability/SI_Buildings_Wabash-Building-Guide_Updated-080916.pdf
368,SustainabilityPlan,,Files/pdfs/sustainability/SustainabilityPlan.pdf